Unnamed: 0,_id,Memory (RAM),Screen size,Weight,Hard drives,Size (length x width x height),Price,CPU Score,GPU Score,Game,Van Phong,Do Hoa,Lap Trinh,Doanh Nhan
6970,6589cfe28997406b55ed93f2,16,17.3,2.09,500,161.57184,20376000.0,5002,2690,0,0,0,0,0
6973,6589cfe28997406b55ed93f7,16,15.6,1.63,1000,102.681852,18936000.0,8018,2690,0,0,1,0,0
6976,6589cfe28997406b55ed93fc,4,15.6,2.25,1000,131.759424,18216000.0,9513,7869,0,0,1,0,0
6977,6589cfe38997406b55ed93fd,16,15.6,2.35,1000,138.24,35999760.0,7213,16184,1,0,0,0,0
6981,6589cfe38997406b55ed9407,40,15.6,1.5,1000,126.0,21359760.0,5125,2690,0,0,0,1,0
6982,6589cfe38997406b55ed9406,32,15.6,2.0,500,138.1377,29496000.0,6570,10181,0,0,1,0,0
6984,6589cfe48997406b55ed940e,16,15.6,2.2,500,134.972656,23976000.0,15585,14693,1,0,0,0,0
6985,6589cfe48997406b55ed940f,16,16.0,2.1,2000,100.3226,40056000.0,9960,12960,1,0,0,0,0
6991,6589cfe58997406b55ed941a,32,15.6,1.81,1000,94.1034,27336000.0,8965,2690,0,0,1,0,0
6993,6589cfe58997406b55ed941f,16,14.0,1.4,1000,84.010552,20159760.0,8965,2690,0,1,0,1,0
6995,6589cfe68997406b55ed9425,16,17.3,2.97,1000,124.93026,17039760.0,8110,2690,0,0,1,0,0
6996,6589cfe68997406b55ed9427,16,13.3,1.36,1000,108.0,29999760.0,8018,2690,0,1,0,1,0
6998,6589cfe78997406b55ed942e,16,15.6,2.1,500,,41016000.0,12390,22459,1,0,0,0,0
6999,6589cfe78997406b55ed942f,16,15.6,2.0,500,125.5671,21347760.0,13970,14693,0,0,1,0,0
7000,6589cfe78997406b55ed9430,8,14.0,,500,,12479760.0,2204,2690,0,0,0,0,0
7002,6589cfe88997406b55ed943a,32,17.3,3.18,2000,123.15072,28296000.0,9960,2690,0,0,1,0,0
7003,6589cfe88997406b55ed9439,32,16.0,1.95,1000,116.11755,36936000.0,9960,4823,0,0,1,0,0
7004,6589cfe98997406b55ed9441,64,15.6,1.86,2000,120.105,23496480.0,10370,7344,0,0,1,0,0
7009,6589cfe98997406b55ed9447,64,15.6,2.13,4000,133.48,60599759.0,13152,19573,1,0,0,0,0
7011,6589cfea8997406b55ed9455,16,15.6,,500,141.24348,22799280.0,10370,14693,1,0,0,0,0
7013,6589cfea8997406b55ed9456,16,15.6,2.13,1000,133.48,30479760.0,13152,19573,0,0,0,0,0
7015,6589cfeb8997406b55ed945c,8,15.6,1.9,1000,,22679760.0,12472,13283,0,0,0,0,0
7016,6589cfeb8997406b55ed945d,16,15.6,1.7,1000,,22776000.0,5481,2808,0,0,1,0,0
7019,6589cfeb8997406b55ed9461,32,15.6,1.74,16000,95.191824,84456000.0,11075,2690,0,0,0,0,0
7021,6589cfec8997406b55ed9464,32,15.6,1.98,1000,125.5671,31416000.0,13152,19573,1,0,0,0,0
7022,6589cfec8997406b55ed9466,16,14.0,1.61,1000,78.81852,16536000.0,5002,2690,0,0,1,1,0
7026,6589cfed8997406b55ed9470,16,15.6,1.74,2000,95.191824,28296000.0,12205,2690,0,0,1,0,0
7031,6589cfee8997406b55ed947f,16,16.0,1.98,1000,106.309484,30239760.0,9960,2690,0,0,1,0,0
7033,6589cfee8997406b55ed9482,16,15.6,1.86,1000,119.984895,21839760.0,10370,14693,1,0,0,0,0
7034,6589cfee8997406b55ed9483,8,14.0,1.4,1000,76.8504,19176000.0,7915,2690,0,0,0,0,0
7035,6589cfee8997406b55ed9485,16,15.6,1.8,1000,96.679076,31176000.0,14193,10181,0,0,1,0,0
7039,6589cfef8997406b55ed948b,32,16.0,2.1,2000,173.452596,28223760.0,17489,14693,0,0,1,0,0
7040,6589cfef8997406b55ed948c,16,15.6,2.13,500,133.48,27839760.0,13152,19573,0,0,0,0,0
7044,6589cfef8997406b55ed9492,8,15.6,2.1,1000,97.085755,52814400.0,7213,16184,0,0,0,0,0
7045,6589cff08997406b55ed9495,16,17.3,2.1,1000,122.738616,23999760.0,19204,2690,0,0,0,0,0
7047,6589cff08997406b55ed949a,16,17.3,3.27,1000,122.738616,27336000.0,19204,2690,1,0,0,0,0
7049,6589cff08997406b55ed949f,20,15.6,2.45,500,111.005544,13176000.0,5002,2690,0,0,1,0,0
7050,6589cff18997406b55ed94a4,8,14.0,1.9,2000,64.8648,16776000.0,7135,3729,0,0,1,0,0
7052,6589cff18997406b55ed94ab,16,15.6,1.7,500,95.472493,17976000.0,5002,2690,0,0,1,0,0
7057,6589cff28997406b55ed94b3,32,15.6,2.2,1120,176.748,77759760.0,12390,13777,1,0,0,0,0
7058,6589cff28997406b55ed94b5,64,15.6,1.91,2000,89.683128,47999760.0,13970,12960,0,0,0,0,0
7061,6589cff28997406b55ed94bb,8,15.6,2.2,500,135.052056,30696000.0,9513,17090,1,0,0,0,0
7065,6589cff38997406b55ed94c4,16,14.0,1.5,1000,73.518132,21576000.0,8018,2690,0,0,1,1,0
7068,6589cff38997406b55ed94ca,64,15.6,2.31,2000,151.509168,23039760.0,10241,7344,1,0,1,0,0
7069,6589cff48997406b55ed94d1,64,14.0,0.59,1000,189.176,74399760.0,4769,2690,0,0,0,1,1
7071,6589cff48997406b55ed94d3,32,15.6,1.75,2000,91.41846,22476480.0,8965,4608,0,0,1,0,0
7072,6589cff58997406b55ed94d7,8,14.0,1.5,500,95.340336,7824000.0,3056,2690,0,1,0,0,0
7073,6589cff58997406b55ed94da,16,16.0,1.48,1000,91.998504,29999760.0,9960,2690,0,1,0,1,0
7074,6589cff58997406b55ed94db,64,15.6,1.74,2000,104.736606,14616000.0,3056,2690,0,0,1,0,0
7075,6589cff58997406b55ed94dc,16,17.3,2.2,2000,121.078125,24216000.0,5002,2690,0,0,0,0,0
7076,6589cff58997406b55ed94de,16,15.6,2.0,500,107.427216,27066240.0,13152,10181,0,0,1,0,0
7077,6589cff58997406b55ed94e3,20,14.0,1.41,1000,84.499272,13679760.0,5002,2690,0,1,0,1,0
7078,6589cff68997406b55ed94e4,16,16.0,1.48,0,,38376000.0,5125,2690,0,1,0,1,0
7081,6589cff68997406b55ed94ed,24,15.6,1.59,1000,102.681852,14136000.0,6045,2690,0,0,1,0,0
7084,6589cff78997406b55ed94f9,20,14.0,1.5,500,95.340336,13416000.0,5002,2690,0,0,0,1,0
7085,6589cff78997406b55ed94fd,12,14.5,1.63,500,80.74647,15576000.0,12159,2690,0,0,1,0,0
7087,6589cff88997406b55ed9503,32,15.6,,1000,118.90395,20877840.0,8649,7041,0,0,1,0,0
7088,6589cff88997406b55ed9506,12,17.3,2.09,500,124.93026,13896000.0,8110,2690,0,0,0,0,0
7090,6589cff88997406b55ed9509,32,15.6,2.1,500,,27599760.0,12390,10181,0,0,1,0,0
7091,6589cff88997406b55ed950a,8,14.0,1.53,500,83.2384,24143760.0,5002,2690,0,0,0,0,0
7092,6589cff88997406b55ed950b,8,15.6,1.63,2000,115.846192,18959760.0,6045,2690,0,0,1,0,0
7094,6589cff98997406b55ed950d,32,15.6,1.8,2000,102.23655,15816000.0,5002,2690,0,0,1,0,0
7095,6589cff98997406b55ed950e,8,14.0,1.6,1000,120.25,21599760.0,5002,2690,0,0,0,0,0
7096,6589cff98997406b55ed9510,32,15.6,1.86,1000,119.984895,23496000.0,4666,7869,0,0,1,0,0
7097,6589cff98997406b55ed9511,8,17.3,2.6,500,169.696278,17999760.0,4666,7577,1,0,0,0,0
7099,6589cffa8997406b55ed951b,16,15.6,2.1,1000,141.24348,23976000.0,12390,10181,0,0,1,0,0
7102,6589cffa8997406b55ed9521,16,16.0,2.26,2000,135.47844,39576000.0,19204,14693,1,0,0,0,0
7103,6589cffa8997406b55ed9523,32,14.0,2.09,250,189.176,72936000.0,4769,2690,1,0,0,0,0
7104,6589cffb8997406b55ed9528,32,15.6,2.25,500,128.956032,26376000.0,6055,7869,0,0,1,0,0
7106,6589cffb8997406b55ed952c,16,15.6,,8000,97.089499,50136000.0,5002,2690,0,0,1,0,0
7108,6589cffb8997406b55ed952e,32,16.0,1.99,1000,121.618,41999760.0,14917,26883,0,0,1,0,0
7110,6589cffb8997406b55ed9531,16,15.6,1.8,2000,102.635062,28776000.0,14917,10708,0,0,1,0,0
7111,6589cffc8997406b55ed9532,32,15.6,1.74,4000,95.191824,33576000.0,12205,2690,0,0,1,0,0
7112,6589cffc8997406b55ed9533,32,15.6,1.8,2000,96.6736,31176000.0,15486,2690,0,0,1,0,0
7113,6589cffc8997406b55ed9534,32,15.6,2.2,4000,176.748,94559760.0,12390,13777,1,0,0,0,0
7117,6589cffd8997406b55ed9544,16,16.0,1.6,1000,78.99569,22319760.0,17231,2690,0,0,0,0,1
7120,6589cffd8997406b55ed9548,64,15.6,2.1,4000,107.264352,49080000.0,12434,19573,1,0,0,0,0
7121,6589cffd8997406b55ed954a,8,14.5,1.4,2000,75.381432,19199760.0,15585,2690,0,1,0,0,0
7123,6589cffe8997406b55ed9552,16,15.6,1.78,2000,92.5071,22559760.0,8965,2690,0,0,1,0,0
7124,6589cffe8997406b55ed954e,32,15.6,2.15,1000,176.4,61656000.0,12390,25353,1,0,0,0,0
7125,6589cffe8997406b55ed9553,16,15.6,2.25,1000,135.70452,28032000.0,13152,14693,1,0,0,0,0
7127,6589cffe8997406b55ed9556,16,15.6,1.75,1000,91.41846,17999760.0,8018,2690,0,0,1,0,0
7129,6589cfff8997406b55ed955a,8,15.6,2.3,500,131.561148,15360000.0,10370,7869,0,0,1,0,0
7130,6589cfff8997406b55ed955f,8,14.0,,250,,10986480.0,5002,2690,0,0,0,0,0
7131,6589cfff8997406b55ed9560,64,15.6,1.99,2000,118.001095,36456000.0,19204,12960,0,0,0,0,0
7137,6589d0008997406b55ed956c,16,16.0,2.04,500,94.10887,21096000.0,8965,2690,0,0,1,0,0
7140,6589d0018997406b55ed9572,16,14.0,1.37,500,80.2769,18503760.0,7915,2690,0,1,0,1,0
7141,6589d0018997406b55ed9574,16,15.6,,500,104.736606,12456000.0,5002,2690,0,0,1,0,0
7143,6589d0018997406b55ed9576,16,13.3,1.4,2000,63.482165,20399760.0,4769,2690,0,1,0,1,0
7147,6589d0018997406b55ed957c,16,15.6,1.86,500,119.984895,16056000.0,8649,12960,1,0,0,0,0
7148,6589d0028997406b55ed957f,64,14.0,1.72,4000,120.156,66239759.0,14917,19573,0,0,0,0,0
7150,6589d0028997406b55ed9583,64,17.3,2.38,2000,124.93026,31896000.0,8018,2690,0,0,1,0,0
7151,6589d0028997406b55ed9584,12,15.6,1.38,250,,18456000.0,5125,2690,0,1,0,1,0
7152,6589d0028997406b55ed9585,32,15.6,1.74,1000,101.46864,23976000.0,8018,6177,0,0,1,0,0
7153,6589d0028997406b55ed9586,16,15.6,2.25,500,142.5,26856000.0,12390,10181,1,0,0,0,0
7158,6589d0038997406b55ed958f,16,14.0,,500,,17423520.0,9960,2690,0,0,1,0,0
7160,6589d0038997406b55ed9592,16,15.6,1.85,500,88.64856,23976000.0,10548,10181,0,0,0,0,0
7163,6589d0038997406b55ed9595,40,17.3,2.38,1000,124.93026,23519760.0,5002,2690,0,0,1,0,0
7164,6589d0038997406b55ed9598,64,15.6,1.86,1000,119.984895,28319760.0,13152,14693,1,0,0,0,0
7166,6589d0048997406b55ed959c,32,16.0,2.0,2000,120.40974,44376000.0,14917,19573,0,0,1,0,0
7170,6589d0048997406b55ed95a2,16,15.6,2.25,250,134.02125,17400000.0,6055,12960,0,0,1,0,0
7172,6589d0058997406b55ed95a6,32,15.6,1.81,1000,140.0,23016000.0,5002,2690,0,0,1,0,0
7173,6589d0058997406b55ed95a7,16,15.6,2.1,1000,107.264352,38976000.0,12434,19573,1,0,0,0,0
7174,6589d0058997406b55ed95a8,64,15.6,2.1,4000,107.416608,50856000.0,12390,17090,1,0,0,0,0
7175,6589d0058997406b55ed95a9,12,15.6,1.76,500,94.05963,13199760.0,7915,2690,0,0,1,0,0
7177,6589d0058997406b55ed95ae,16,14.0,1.7,500,104.593086,13919760.0,6045,2690,0,0,1,0,0
7179,6589d0058997406b55ed95b0,16,15.6,1.75,1000,91.41846,20639760.0,8965,4608,0,0,1,0,0
7180,6589d0058997406b55ed95b1,16,15.6,1.99,500,125.4712,20376000.0,10370,14693,1,0,0,0,0
7181,6589d0068997406b55ed95b3,16,14.0,1.4,500,79.220625,19199760.0,12260,2690,0,1,0,1,0
7185,6589d0068997406b55ed95ba,16,12.3,,250,27.255,29069760.0,5125,2690,0,0,0,0,0
7186,6589d0068997406b55ed95bc,40,15.6,1.8,1000,91.49175,31176000.0,5125,2690,0,0,1,0,0
7188,6589d0068997406b55ed95be,64,17.3,2.09,2000,124.93026,35519760.0,8018,2690,0,0,1,0,0
7189,6589d0078997406b55ed95c0,64,17.3,2.4,500,119.49735,81576000.0,7213,18255,1,0,0,0,0
7191,6589d0078997406b55ed95c8,16,15.6,,1000,97.089499,25296000.0,5125,2690,0,0,1,0,0
7193,6589d0078997406b55ed95cb,16,15.6,1.7,250,104.481,21096000.0,5002,2690,0,0,1,0,0
7195,6589d0078997406b55ed95d0,32,15.6,1.72,2000,116.5365,29279760.0,5125,2690,0,0,1,0,0
7200,6589d0088997406b55ed95db,32,14.0,1.69,2000,86.58936,48936000.0,5125,2690,0,0,1,1,0
7201,6589d0088997406b55ed95dc,16,15.6,1.75,500,91.41846,17016000.0,5125,2690,0,0,1,0,0
7203,6589d0098997406b55ed95e0,16,14.5,1.56,1000,75.381432,22776000.0,17231,2690,0,0,0,0,0
7204,6589d0098997406b55ed95e3,16,13.4,1.7,2000,61.02075,24840000.0,9649,2690,0,0,1,0,0
7205,6589d0098997406b55ed95e4,8,15.6,1.8,500,,21336000.0,5002,2690,0,0,1,0,0
7206,6589d0098997406b55ed95e6,16,16.0,1.48,2000,91.998504,43630800.0,12205,2690,0,1,0,1,0
7207,6589d0098997406b55ed95e8,16,15.6,2.22,1000,142.41,20376000.0,9513,7869,1,0,0,0,0
7209,6589d0098997406b55ed95eb,20,15.6,1.8,2000,102.23655,15816000.0,5002,2690,0,0,1,0,0
7211,6589d00a8997406b55ed95ef,16,16.0,2.2,500,120.652992,22799760.0,14003,15028,1,0,0,0,0
7213,6589d00a8997406b55ed95f3,32,16.0,2.1,16000,101.679336,117096000.0,14059,17090,1,0,0,0,0
7216,6589d00a8997406b55ed95f6,16,17.3,2.2,500,124.93026,19919760.0,5002,2690,0,0,0,0,0
7217,6589d00b8997406b55ed95f8,20,15.6,1.8,1000,102.23655,13679760.0,6143,2690,0,0,1,0,0
7218,6589d00b8997406b55ed95fb,64,15.6,1.59,2000,101.53125,25439760.0,5002,2690,0,0,1,0,0
7219,6589d00b8997406b55ed95fc,16,15.6,1.41,1000,58.961782,32399760.0,9960,2690,0,1,0,1,0
7221,6589d00b8997406b55ed9602,64,15.6,2.04,2000,101.528,78460320.0,6425,16184,0,0,0,1,1
7222,6589d00c8997406b55ed9608,24,14.0,1.65,1000,78.06568,37533120.0,13179,17090,0,0,1,1,0
7223,6589d00c8997406b55ed960c,16,15.6,1.85,1000,86.354424,27576000.0,8018,2690,0,0,1,0,0
7224,6589d00c8997406b55ed960d,16,14.1,1.81,500,,10055760.0,5002,2690,0,0,0,1,0
7225,6589d00c8997406b55ed960e,32,15.6,2.0,1000,107.427216,31199760.0,13152,22459,1,0,0,0,0
7226,6589d00c8997406b55ed9610,64,15.6,1.86,1000,119.984895,21576000.0,10370,7344,0,0,1,0,0
7229,6589d00d8997406b55ed9616,32,14.0,1.6,1000,77.52192,33480000.0,17231,2690,0,0,0,1,1
7231,6589d00d8997406b55ed9619,20,15.6,1.86,500,116.298,19439760.0,12159,2690,0,0,1,0,0
7235,6589d00e8997406b55ed9623,32,15.6,1.59,1000,101.53125,20159760.0,5002,2690,0,0,1,0,0
7236,6589d00e8997406b55ed9624,16,15.6,2.18,8000,142.464,111816000.0,12390,22459,1,0,0,0,0
7238,6589d00e8997406b55ed9626,64,15.6,2.1,4000,129.795894,42216000.0,13152,19573,1,0,0,0,0
7239,6589d00e8997406b55ed9628,64,15.6,1.69,8000,86.69808,66696000.0,9960,17090,0,0,0,1,1
7244,6589d00f8997406b55ed9634,16,15.6,1.75,1000,91.41846,21336000.0,8965,2690,0,0,1,0,0
7249,6589d0108997406b55ed963d,8,17.3,2.2,2000,121.078125,25416000.0,5002,2690,0,0,0,0,0
7251,6589d0108997406b55ed963f,16,17.3,2.09,1000,124.93026,19439760.0,8018,2690,0,0,0,1,0
7253,6589d0108997406b55ed9644,64,15.6,2.27,500,140.0,33599760.0,6238,12956,1,0,1,0,0
7254,6589d0108997406b55ed9645,64,16.0,2.2,4000,147.002496,42456000.0,14003,13834,1,0,0,0,0
7255,6589d0118997406b55ed9648,16,16.0,1.48,1000,91.998504,33599760.0,9960,2690,0,1,0,1,0
7257,6589d0118997406b55ed964f,16,17.0,2.09,1000,124.93026,16319760.0,5002,2690,0,0,0,0,0
7259,6589d0118997406b55ed9651,8,17.0,2.05,250,124.93026,14328000.0,5002,2690,0,0,0,0,0
7260,6589d0118997406b55ed9652,20,15.6,2.45,1000,111.005544,13080000.0,5002,2690,0,0,1,0,0
7262,6589d0118997406b55ed9654,40,15.6,1.6,2000,78.06568,30239760.0,12066,17090,1,0,0,1,0
7264,6589d0128997406b55ed9658,16,14.0,1.81,500,117.0,14638800.0,5002,3729,0,0,1,0,0
7265,6589d0128997406b55ed965a,64,15.6,2.0,2000,109.641792,34776000.0,13152,12960,0,0,0,0,0
7266,6589d0128997406b55ed965c,32,17.3,2.09,1000,124.93026,20438880.0,8018,2690,0,0,1,0,0
7268,6589d0128997406b55ed965f,32,15.6,2.2,1000,121.199936,24959760.0,14193,10181,0,0,0,0,0
7271,6589d0138997406b55ed9665,8,15.6,1.86,250,120.06981,13020960.0,4666,7869,0,0,1,0,0
7273,6589d0138997406b55ed9668,64,15.6,1.75,2000,91.41846,34056000.0,8965,4608,0,0,1,0,0
7274,6589d0138997406b55ed9669,8,14.0,1.45,2000,94.10192,40056000.0,5002,2690,0,1,0,0,0
7276,6589d0138997406b55ed966b,32,15.6,2.1,1000,,42936000.0,12390,22459,0,0,0,0,0
7278,6589d0148997406b55ed966e,64,15.6,1.86,2000,119.984895,32879760.0,13152,14693,1,0,0,0,0
7279,6589d0148997406b55ed966f,16,15.6,1.74,500,95.191824,27576000.0,12205,2690,0,0,1,0,0
7280,6589d0148997406b55ed9670,16,15.6,2.13,120,133.48,30599760.0,13152,19573,0,0,0,0,0
7281,6589d0148997406b55ed9671,16,15.6,1.98,1000,125.5671,22799760.0,10370,14693,1,0,0,0,0
7282,6589d0148997406b55ed9672,16,15.6,2.0,1000,108.85368,38112000.0,12390,22459,1,0,0,0,0
7283,6589d0148997406b55ed9676,16,15.6,1.95,500,103.294528,19199520.0,5002,2690,0,0,1,0,0
7285,6589d0148997406b55ed9678,16,15.6,1.76,1000,135.052056,22536000.0,4666,7041,0,0,1,0,0
7287,6589d0148997406b55ed967a,8,15.6,1.86,500,119.984895,17976000.0,8649,7041,0,0,1,0,0
7289,6589d0148997406b55ed967c,32,15.6,1.65,2000,94.05963,17976000.0,5002,3729,0,0,1,0,0
7290,6589d0158997406b55ed967d,32,15.6,2.0,2000,,35976000.0,13152,22459,1,0,0,0,0
7291,6589d0158997406b55ed9680,32,15.6,1.6,2000,86.6042,22296000.0,5125,2690,0,0,1,0,0
7297,6589d0168997406b55ed968b,16,16.0,1.86,500,110.544,16536000.0,7915,2690,0,0,1,0,0
7300,6589d0168997406b55ed9691,16,14.0,1.45,1000,73.518132,31080000.0,8018,2690,0,1,0,1,0
7301,6589d0168997406b55ed9690,16,15.6,1.86,1500,119.984895,19657440.0,8200,7869,0,0,1,0,0
7303,6589d0178997406b55ed9696,40,14.0,1.43,500,84.499272,12959760.0,7915,2690,0,0,0,0,0
7305,6589d0178997406b55ed9698,8,15.6,1.75,500,91.41846,22536000.0,8018,2690,0,0,1,0,0
7307,6589d0178997406b55ed969a,16,15.6,1.85,500,86.354424,27576000.0,8018,2690,0,0,1,0,0
7308,6589d0178997406b55ed969d,16,15.6,1.7,1000,,23520000.0,5125,2690,0,0,1,0,0
7309,6589d0178997406b55ed969f,16,15.6,2.1,500,119.984895,20399760.0,12472,7862,0,0,1,0,0
7310,6589d0188997406b55ed96a0,32,15.6,,1000,,36840000.0,12390,17090,1,0,0,0,0
7311,6589d0188997406b55ed96a3,16,14.0,1.61,500,88.74,17976000.0,5002,2690,0,0,0,1,0
7312,6589d0188997406b55ed96a4,8,15.6,2.25,500,142.5,25176000.0,12390,10181,0,0,1,0,0
7314,6589d0188997406b55ed96a9,32,17.3,2.25,500,123.15072,25439760.0,9960,2690,0,0,0,1,0
7316,6589d0198997406b55ed96ad,16,15.6,1.7,500,101.05992,14376000.0,8018,2690,0,0,1,0,0
7317,6589d0198997406b55ed96af,16,15.6,1.9,500,107.779932,21599760.0,5125,7577,0,0,1,0,0
7318,6589d0198997406b55ed96b0,20,14.0,1.6,500,84.499272,18959760.0,5125,2690,0,0,1,1,0
7323,6589d01a8997406b55ed96b8,32,15.6,2.0,1000,,34319760.0,13152,22459,1,0,0,0,0
7327,6589d01a8997406b55ed96c0,40,15.6,2.0,2000,,34656000.0,13152,22459,1,0,0,0,0
7328,6589d01a8997406b55ed96c3,8,15.6,2.3,500,129.64778,14087520.0,10241,7344,0,0,1,0,0
7331,6589d01b8997406b55ed96c8,16,15.6,2.2,1000,133.44384,20781360.0,9513,17090,1,0,0,0,0
7333,6589d01b8997406b55ed96cd,64,15.6,2.18,4000,142.464,90936000.0,12390,22459,1,0,0,0,0
7336,6589d01c8997406b55ed96d7,8,15.6,1.86,500,119.984895,19176000.0,4666,7869,0,0,1,0,0
7337,6589d01c8997406b55ed96d8,8,14.0,1.57,500,75.835232,34799760.0,5125,2690,0,1,0,0,0
7340,6589d01d8997406b55ed96de,32,14.0,1.4,1000,75.44628,24479760.0,8965,2690,0,0,0,1,0
7341,6589d01d8997406b55ed96e0,16,15.6,1.85,500,88.64856,26376000.0,10548,10181,0,0,0,0,0
7344,6589d01d8997406b55ed96e6,12,15.6,1.65,500,102.681852,13439760.0,5002,2690,0,0,1,0,0
7346,6589d01e8997406b55ed96ea,64,15.6,1.74,8000,95.191824,49416000.0,12205,2690,0,0,0,0,0
7348,6589d01e8997406b55ed96ed,8,17.3,2.27,1000,160.0,18719760.0,8110,2690,0,0,0,0,0
7352,6589d01f8997406b55ed96f3,32,15.6,1.75,1000,91.41846,21909120.0,8965,4608,0,0,1,0,0
7354,6589d01f8997406b55ed96fa,16,15.6,1.7,250,104.481,16559760.0,5002,2690,0,0,1,0,0
7356,6589d0208997406b55ed9701,64,16.0,2.04,1000,116.11755,38376000.0,14444,7114,0,0,1,0,0
7357,6589d0208997406b55ed9702,16,15.6,2.25,1000,140.58,18456000.0,10305,12960,1,0,0,0,0
7358,6589d0208997406b55ed9704,16,15.6,1.6,2000,86.6042,28296000.0,6045,2690,0,1,1,0,0
7359,6589d0208997406b55ed9703,32,15.6,1.75,1000,91.41846,32376000.0,8018,6021,0,0,1,0,0
7360,6589d0208997406b55ed9706,16,15.6,1.7,1000,100.48941,26376000.0,5002,2690,0,0,1,0,0
7361,6589d0208997406b55ed9707,12,17.3,2.38,250,124.93026,17519760.0,5002,2690,0,0,0,0,0
7362,6589d0208997406b55ed9708,32,15.6,2.1,1000,129.7134,28799760.0,12390,17090,1,0,0,0,0
7365,6589d0218997406b55ed9710,16,15.6,2.13,500,100.8657,46607760.0,7213,14126,0,0,0,1,0
7366,6589d0218997406b55ed9713,24,14.0,1.6,1000,78.06568,27119760.0,12066,17090,0,0,1,1,0
7368,6589d0228997406b55ed9716,12,15.6,1.76,1000,96.6654,19896000.0,5125,2690,0,0,1,0,0
7370,6589d0228997406b55ed9719,8,15.6,1.86,250,,15336000.0,4666,7869,0,0,1,0,0
7371,6589d0228997406b55ed9718,64,16.0,2.26,2000,135.47844,47736000.0,19204,14693,1,0,0,0,0
7372,6589d0228997406b55ed971c,16,15.6,1.5,500,93.765,17256000.0,5002,2690,0,0,1,0,0
7373,6589d0228997406b55ed971e,8,15.6,1.75,2000,104.593086,25536000.0,7915,2690,0,0,1,0,0
7375,6589d0228997406b55ed9721,24,16.0,1.72,1000,106.6221,35039760.0,8965,2690,0,0,1,0,0
7376,6589d0228997406b55ed9723,20,17.3,2.14,2000,128.651796,23013120.0,5125,2690,0,0,0,0,0
7380,6589d0238997406b55ed9727,64,17.3,2.27,500,160.0,26159760.0,8110,2690,0,0,1,0,0
7381,6589d0238997406b55ed972a,32,15.6,1.75,1000,91.41846,24959760.0,5125,2690,0,0,1,0,0
7382,6589d0238997406b55ed972b,32,15.6,2.3,500,,33576000.0,7213,14126,1,0,0,0,0
7383,6589d0238997406b55ed972e,32,15.6,2.2,7000,176.748,118559760.0,12390,13777,1,0,0,0,0
7384,6589d0238997406b55ed9732,64,15.6,1.98,4000,125.5671,34680000.0,13152,19573,1,0,0,0,0
7395,6589d0258997406b55ed9742,16,14.0,1.62,500,66.88899,20519760.0,5524,2690,0,1,1,1,0
7396,6589d0258997406b55ed9746,16,15.6,1.86,500,121.604,17736000.0,8200,7869,0,0,1,0,0
7400,6589d0268997406b55ed9751,12,14.0,1.41,250,84.499272,11796000.0,5002,2690,0,1,0,1,0
7402,6589d0268997406b55ed9756,16,16.0,1.48,8000,91.998504,56136000.0,12205,2690,0,1,0,1,0
7403,6589d0268997406b55ed9758,32,15.6,2.09,1000,91.41846,22056000.0,8965,2690,0,0,1,0,0
7408,6589d0278997406b55ed9764,16,15.6,,500,,21105120.0,8200,17090,1,0,0,0,0
7409,6589d0278997406b55ed9765,40,14.0,1.5,1000,95.340336,15576000.0,7915,2690,0,0,1,1,0
7410,6589d0288997406b55ed9768,16,15.6,1.7,500,95.472493,19176000.0,5002,2690,0,0,1,0,0
7411,6589d0288997406b55ed9769,16,14.0,2.2,500,80.1116,19800000.0,5524,2690,0,0,1,0,0
7415,6589d0288997406b55ed9772,16,16.0,2.2,500,120.652992,21576000.0,14003,13834,1,0,0,0,0
7416,6589d0298997406b55ed9777,32,15.6,1.98,1000,135.01485,27628560.0,13152,19573,1,0,0,0,0
7417,6589d0298997406b55ed9779,32,15.6,,1000,,28992000.0,12472,10181,0,0,1,0,0
7418,6589d0298997406b55ed977c,32,14.0,1.45,1000,94.10192,42696000.0,5002,2690,0,0,0,1,0
7420,6589d0298997406b55ed977f,16,17.3,2.7,2000,,41615760.0,6238,17090,1,0,0,0,0
7422,6589d02b8997406b55ed978c,16,14.0,1.54,2200,82.1907,22079760.0,8110,2690,0,0,1,1,0
7424,6589d02b8997406b55ed9790,32,15.6,1.75,2000,91.41846,22342560.0,8965,4608,0,0,1,0,0
7425,6589d02b8997406b55ed9791,36,15.6,1.8,1000,102.23655,14399760.0,6143,2690,0,0,1,0,0
7426,6589d02b8997406b55ed9792,16,15.6,1.69,500,86.69808,28776000.0,9960,17090,1,0,0,1,0
7427,6589d02b8997406b55ed9793,16,16.0,2.04,500,105.34575,21119760.0,8965,2690,0,0,1,0,0
7428,6589d02b8997406b55ed9794,20,15.6,2.45,2000,111.005544,14376000.0,5002,2690,0,0,1,0,0
7430,6589d02c8997406b55ed979c,16,13.4,1.7,1000,61.02075,22056000.0,9960,2690,0,0,1,0,0
7431,6589d02c8997406b55ed979e,16,15.6,2.18,1000,142.464,37176000.0,12390,22459,1,0,0,0,0
7433,6589d02c8997406b55ed97a4,16,16.0,1.48,500,,28776000.0,5125,2690,0,0,0,1,0
7437,6589d02d8997406b55ed97a8,32,17.3,2.38,2000,124.93026,22056000.0,8018,2690,0,0,0,0,0
